Time,Time Code,Country Name,Country Code,Access to electricity (% of population),Bank liquid reserves to bank assets ratio (%),"Birth rate, crude (per 1,000 people)",Gini index (World Bank estimate),"Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Taxes on exports (% of tax revenue),Multidimensional poverty index (scale 0-1),Poverty headcount ratio at national poverty lines (% of population),"Compulsory education, duration (years)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Mortality rate, infant (per 1,000 live births)","Inflation, consumer prices (annual %)",Consumer price index (2010 = 100),Crop production index (2014-2016 = 100),"Energy imports, net (% of energy use)","Goods imports (BoP, current US$)",Prevalence of anemia among pregnant women (%),"Prevalence of HIV, total (% of population ages 15-49)",Diabetes prevalence (% of population ages 20 to 79),Female genital mutilation prevalence (%),Human capital index (HCI) (scale 0-1),"Adjusted net enrollment rate, primary (% of primary school age children)",Adults (ages 15+) and children (ages 0-14) newly infected with HIV,"Immunization, measles (% of children ages 12-23 months)","Prevalence of overweight (modeled estimate, % of children under 5)",CO2 emissions from gaseous fuel consumption (% of total),Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),"Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",Mobile cellular subscriptions (per 100 people),Agricultural land (% of land area),Total greenhouse gas emissions (% change from 1990),"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",Age dependency ratio (% of working-age population),Labor force with advanced education (% of total working-age population with advanced education),Labor force with intermediate education (% of total working-age population with intermediate education),Imports of goods and services (annual % growth),"International tourism, number of arrivals","International tourism, number of departures"
2012,YR2012,Guyana,GUY,85.0049819946289,18.6713594028815,21.011,..,68.575,..,..,..,..,6,10479.6275980014,30.5,29.3,2.39193521312329,107.488735061712,88.17,..,1996735110.40678,34.6,1.4,..,..,..,97.28117,500,99,5.9,0,..,4.32445899138433E-05,32.3021134037404,-277910000,6.83986815234764,..,72.41828491,6.03794767589535,-63.307331132284,..,56.0406441591063,..,..,..,177000,..
2012,YR2012,Haiti,HTI,37.9,67.6674662566742,26.839,41.1,61.26,9.65508983729867,..,..,58.5,6,2762.43921249556,9.8,56.6,5.01804155429241,111.668618669326,91.5,18.0496309784137,3079329824.5071,49.9,2.1,..,..,..,..,8300,66,3.6,0,18.0495573091567,..,..,-156000000,1.13794423412522,0,59.45750288,64.2235123367199,64.9335233254858,..,66.8457586610321,70.9199981689453,54.810001373291,-7.7859595963542,959000,..
2012,YR2012,Honduras,HND,83.607727,24.7285673590965,23.737,56.1,73.814,50.9027988216362,0,..,..,12,4032.58132276332,18.12,18.3,5.19618615531848,112.30984636343,111.36,51.610748509672,8620119101.19958,21.8,0.4,..,..,..,84.39327,1000,97,5,0,51.4848836276718,3.90978361297417,25.2252113674327,-850958332.949935,5.8360949268976,1.24342065237973,85.29449786,29.6719992850121,49.1545364595891,..,67.1555381707063,83.379997253418,63.6500015258789,6.278771168924,1903000,1072000
2012,YR2012,"Hong Kong SAR, China",HKG,100,7.22589481240931,12.8,..,83.4804878048781,215.849565476503,..,..,..,9,52234.5923178244,72.9,..,4.06386066763425,109.554853824997,102.9,99.3203465668089,487310462347.16,..,..,..,..,..,99.27739,..,..,..,11.3727497653784,93.2822040809916,1.08377792171563,3.3116579421885,13235718096.7307,28.5143719894717,33.5540160578428,232.551291,4.85714285714286,57.3897432056922,..,33.336043529227,75.3300018310547,67.1399993896484,4.2543161059583,48615000,85276000
2012,YR2012,Hungary,HUN,100,23.8198778451325,9.1,30.8,75.0634146341463,86.1058589499374,0,..,..,13,23206.2551155971,70.57999815,4.8,5.65214517088651,109.804190999657,73.5,54.9032905531047,86152284643.319,22.9,..,..,..,..,96.1399,..,99,..,42.4399740428293,71.786423651207,4.03999143706899,13.0123387288344,-2877531842.00942,8.41867006912005,6.17891861589748,117.386504,58.9638793770021,-35.431108707449,..,45.3224575943448,75.2399978637695,64.1500015258789,-3.47258065243608,43565000,16143000
2012,YR2012,Iceland,ISL,100,5.27108913615694,14.1,26.8,82.9170731707317,55.017263234517,0,..,9.3,10,41926.3416054208,96.20979955,1.9,5.18589988750705,109.394415767139,105.09,10.3306966127756,4510352934.95802,14.6,..,..,..,..,98.24204,..,90,..,0,10.3307142985997,2.01347109934634,15.0038363236402,-4229093310.64079,6.95571103175691,-21.7665849791771,108.1258521,18.6753117206983,-74.6571881058946,..,49.7574209575218,90.9400024414063,81.5,4.60362057839853,765000,358000
2012,YR2012,India,IND,79.9,..,19.923,..,67.545,24.534430661418,0.0064958565714869,..,..,8,4861.14637077484,12.58006091,40.9,9.31244560487382,118.995736617717,95.39,31.4965222820749,499988961274.995,51.4,..,..,..,..,96.98764,..,83,2.4,3.88080085220289,72.419079459491,18.7788935621717,37.9725035957987,-15442447342.912,1.31293433730695,0.467994117573546,68.31524817,60.4206256579633,116.444855246299,500000,54.307844253388,63.2000007629395,43.6699981689453,6.02179407511316,6578000,14920000
2012,YR2012,Indonesia,IDN,96,27.7713614054464,20.225,39.7,69.866,24.5943787881769,2.16598777380935,..,12,9,9713.87315806302,14.52,26,4.27949999641976,109.864759851215,97.49,-107.211073417706,178666955241.792,40.6,..,..,..,..,95.94703,..,82,8.2,15.1289187991581,65.3447506537263,33.3477840278998,22.3110299241474,-13716225988.1946,2.3097803266511,0.815426297046361,113.4883118,31.1884166772468,-33.0064560812618,5000,50.1328452797281,87.9199981689453,71.7300033569336,7.99841121699345,8044000,7454000
2012,YR2012,"Iran, Islamic Rep.",IRN,99.46337890625,..,18.533,..,74.776,24.1288637454206,..,..,..,8,15950.1045340642,22.73,15.5,27.2568127242908,160.716937290151,89.58,-37.2026730748397,..,24,0.1,..,..,..,98.02288,4700,98,8.4,47.8148283571801,99.3246848920271,..,..,..,0.778423761520883,0.226432027816763,76.98918841,28.3932562194553,..,..,40.976102099581,..,..,-21.4107754538726,3834000,..
2012,YR2012,Iraq,IRQ,99.3,115.577878413185,32.834,29.5,69.148,44.4881889763779,..,..,18.9,6,15149.9011617102,7.1,26.9,6.08909641595044,112.243807997863,133.37,-240.161099137884,50155000000,32.9,..,..,..,..,..,..,74,9.2,8.52367158934422,97.5744817723644,99.7497367204879,..,-2910000000,1.56101054330709,0.224969166535433,83.90088044,19.7285411678025,55.7375080624803,..,78.5303425340529,64.9800033569336,58.0999984741211,19.4639248412674,1111000,..
2012,YR2012,Ireland,IRL,100,..,15.6,33.2,80.8463414634146,104.509633259011,0,..,15.7,10,46256.5689354062,76.91999254,3.4,1.69620897294545,104.296773071236,83.92,90.4299977611427,83528642440.726,16.5,0.2,..,..,..,99.75201,..,92,..,25.8835651725914,86.8556446102903,1.76087258506016,12.8178154400511,-26152981888.6632,25.8180210002513,14.1944468561408,108.7990577,65.8005516040064,-4.80333149198136,..,49.2114670922869,81.1600036621094,68.5699996948242,-0.938085271759149,7550000,6600000
2012,YR2012,Isle of Man,IMN,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.3684210526316,..,..,..,..,..,..,..,..
2012,YR2012,Israel,ISR,100,21.4029911484866,21.6,41.3,81.7048780487805,36.0497188176789,0,..,..,13,31693.917871933,70.8,3.4,1.68422870962172,105.210008936551,102.51,86.5950160167702,70426500000,17.5,..,..,..,..,97.66493,..,96,..,6.379569840268,96.6586087981408,1.70032816426379,21.9920497406174,-6741700000,3.50621931904916,0.884827241239425,121.1432456,24.3160813308688,112.183429064203,..,61.8565509796407,81.7900009155273,71.7900009155273,2.14873980544259,3520000,4349000
2012,YR2012,Italy,ITA,100,..,9,35.2,82.2390243902439,28.3792428359574,0,..,19.3,12,36486.2967870302,55.82999799,3.2,3.04136333226773,105.90656520528,100.57,78.3338476613038,459869161105.004,18.2,0.3,..,..,..,99.46236,4000,90,..,38.0338444742196,82.2013557429068,4.69948474149661,22.5632249539943,6761814775.11481,0.00167224460201878,0.325658654609013,162.3070852,46.6750526959951,-5.13615237547196,..,53.7983835645624,75.1800003051758,65.1800003051758,-8.1194927658748,76293000,53338000
2012,YR2012,Jamaica,JAM,93.1,19.0050811218265,17.233,..,74.001,30.1837114553703,0,..,19.9,6,8187.18215104084,33.79,14.7,6.89824818644853,114.947357502204,101.79,81.9541998293587,5634166724.29557,22.9,1.5,..,..,..,..,1900,93,7.2,0,80.821742714438,23.6002805560929,36.2533626482604,-323447006.491632,2.791456896041,0.607050139251235,95.52469766,40.9972299168975,66.0474243074953,..,52.1333272668392,..,..,-5.06885624303123,3306000,..
2012,YR2012,Japan,JPN,100,5.33823733667653,8.2,..,83.0960975609756,14.5447525563827,..,..,..,9,37191.3859456258,79.4964,2.2,-0.0519390581717368,99.680566347233,102.58,93.8270471248281,830124000741.675,24.4,..,..,..,..,..,..,96,2,19.5266625114443,94.6215528538495,1.68214493316879,34.1443769147677,117085390234.641,0.00881740932468709,1.89631325936988,109.8935958,12.480109739369,13.3506592642251,..,59.0341434265202,76.8899993896484,54.2799987792969,5.40960464967635,8358000,18491000
2012,YR2012,Jordan,JOR,99.5,..,27.05,..,73.722,45.2273211109594,0,..,..,10,9188.1568138789,37,16.4,4.51522956670998,108.86561499113,85.03,96.532476211611,18431126760.5634,31.5,..,..,..,..,75.45445,..,98,5.7,6.18061806180618,97.3210912123282,0.282058142253294,32.3863363733412,-1543039436.61972,4.89480688987219,0.0171055558221657,111.0543164,11.769542689795,134.484457144636,..,68.8050226287015,..,..,6.13094056332135,6314000,1567000
2012,YR2012,Kazakhstan,KAZ,99.7927017211914,6.50600251817267,22.7,28.2,69.52,44.1096630384291,11.0845787457521,..,..,9,22032.1745436853,61.90662747,14.6,..,..,73.94,-122.882719436998,46657682104.853,31.3,0.1,..,..,..,99.36022,2400,96,11.5,25.9934499464224,98.8764539452321,69.8792647539406,10.7966439318259,-11855850310.4671,6.56164821145973,0.861680959224892,180.4934178,80.3837833833389,-1.55489654369405,..,46.335654630206,..,..,24.8000000002532,6163000,9066000
2012,YR2012,Kenya,KEN,40.7926635742188,12.1988827682332,33.333,..,62.659,22.2273535709525,..,..,..,8,2530.3479845061,10.5,38.2,9.37776748155126,124.715258324443,96.27,16.9899838836789,15526837454.1583,40.7,5.5,..,..,..,81.23006,66000,93,4.6,0,17.1146157753522,..,..,-1141795457.23412,2.7377340583613,0.472840064010291,69.30390445,48.7226341497698,39.4394882738836,118000,81.2304601673502,..,..,5.1995356634351,1711000,..
2012,YR2012,Kiribati,KIR,79.6365356445313,..,29.531,..,66.381,13.8905065392382,0,..,..,..,1837.99193781508,10.74679768,47.6,-3.04586292775568,98.405937821067,98.49,..,104080054.596175,43,..,..,..,..,..,..,91,2.4,0,..,0.000171954230598533,16.4411592876531,2453360.91470512,-1.25415378552291,0.0354372992461963,16.92206449,41.9753086419753,..,..,65.0605961857766,..,..,12.7313181293638,..,..
2012,YR2012,"Korea, Dem. People's Rep.",PRK,34.0275001525879,..,13.895,..,70.454,..,..,..,..,11,..,0,19.8,..,..,96.33,-42.2031145563898,..,37.4,..,..,..,..,..,..,99,1.3,0,64.8420624493866,..,..,..,..,..,6.854660433,21.8420396976995,-32.579550245145,..,45.2418565691241,..,..,..,..,..
2012,YR2012,"Korea, Rep.",KOR,100,7.17948174494043,9.6,31.6,80.819512195122,54.0940513351953,0,..,..,9,33557.1287196434,84.07,3.3,2.18722120847932,106.301121621065,97.29,82.4468246270735,555075500000,16.1,..,..,..,..,97.97067,..,99,7.7,17.6409271015831,83.2213632229225,10.4940637506889,35.8349834985489,21102800000,0.742779625917828,2.39346359371643,107.1189423,18.3742678039256,122.624525605696,..,36.3267655684943,..,..,2.56759092816678,11140000,13737000
2012,YR2012,Kosovo,XKX,100,12.7016421811577,17.8,29,70.7439024390244,23.256503518621,..,..,22.9,..,8477.46976894402,..,..,2.47673782156539,109.994859366968,..,26.1441990648775,2989115254.82871,..,..,..,..,..,..,..,..,..,0,88.6315303171579,..,..,-272880457.037389,4.50920750124621,0.310922142817338,..,..,..,..,..,69.5800018310547,50.439998626709,-9.57241217739396,..,..
2012,YR2012,Kuwait,KWT,100,12.0984446034191,18.265,..,74.728,74.731693700831,..,..,..,9,82680.3812490373,70.45,8.3,3.25514600287219,108.252079151133,101.55,-365.445690392742,24241446997.3105,22.6,..,..,..,..,98.76138,..,99,7.9,34.5810076246762,92.5727019690938,..,..,3868720777.90999,1.65024567913287,3.87274943149474,152.2909486,8.5297418630752,..,..,32.5292188506058,..,..,13.9641473877594,5729000,..
2012,YR2012,Kyrgyz Republic,KGZ,99.8,26.0190158707478,27.6,27.4,70.0024390243902,44.4042009680122,..,..,38,9,3618.14972576532,19.8,23.2,2.76844236540948,119.865335743153,86.6,57.6974659488081,5096603192.96284,36.4,0.1,..,..,..,97.41253,1000,98,7.6,8.0709373868983,73.8690001586927,12.2201151112541,21.7112760079882,-277059600,3.9503705088844,-0.244235552352182,120.9243102,55.2205422314911,-58.5534258090331,..,53.1464505267482,80.1600036621094,69.620002746582,12.3631713160653,3393000,3621000
2012,YR2012,Lao PDR,LAO,76.3666277465237,..,25.932,36,65.267,37.8767283496857,..,..,..,5,4841.64306128365,10.74767619,47.5,4.25512677832094,112.146185398532,74.41,..,3046472472.22185,46.9,0.3,..,..,..,94.32175,1000,72,2.3,0,..,0.673677614506647,25.1910002334872,-634614172.402512,6.06156581105675,-0.16542241866749,66.72325212,9.96100519930676,436.761575991229,..,63.6438798692683,..,..,31.0300000001272,3330000,2052000
2012,YR2012,Latvia,LVA,100,..,9.8,35.2,73.7780487804878,61.1077676975383,0,..,..,11,21407.5197265207,73.11994377,5.6,2.25778924374594,106.727206841374,84.98,47.0909471372822,16087712676.7277,23.2,0.3,..,..,..,97.18176,500,90,..,39.2523364485981,58.0418935861062,7.83977689146208,16.9495445450479,-919475458.849257,3.81487752240494,0.569360695555393,127.1557591,29.60759086523,-58.5837687624051,..,49.4974176423383,85.5,68.1100006103516,5.24702515885053,5569000,1830000
2012,YR2012,Lebanon,LBN,99.9923934936523,..,17.049,..,78.611,28.7966569438561,0,..,..,9,14816.8778213141,61.24978572,8,6.58147447683684,111.88015725734,94.44,96.8489382693669,20539840756.7872,27.2,0.1,..,..,..,..,200,81,19.8,0,96.3692472885865,2.01796268472483,27.8730433797828,-2081123474.7,7.06539100576931,2.33943073395471,67.81206412,64.3206256109482,..,..,48.0258002580667,..,..,1.56221329235029,1366000,..
2012,YR2012,Lesotho,LSO,20.56,6.63761936435842,28.559,..,47.416,40.9937770262876,0,..,..,7,2354.10724718825,10,72.2,6.05143662139978,111.392855646249,106.45,..,2254109719.02472,33.6,24.5,..,..,..,89.6563,17000,91,7,0,..,0.116199998301073,12.1378117334557,-56653435.2330933,2.24264763614973,0,76.66598511,75.2733860342556,84.4804473262388,..,64.3767482952464,..,..,8.45939829312927,423000,..
2012,YR2012,Liberia,LBR,9.30016899108887,50.6226040319193,35.872,..,60.663,32.9127048879089,..,..,..,6,1174.04910744595,2.6,69.2,6.8317870341854,115.899848080648,98,..,1322169465.6331,51.1,2,..,..,..,..,3000,80,3.2,0,..,..,..,-2309981241.25,84.8945696894524,51.0243812201397,57.54584699,18.4019933554817,61.7061382899377,..,85.5836382148936,95.4599990844727,92,4,..,..
2012,YR2012,Libya,LBY,78.0805892944336,..,21.638,..,71.901,74.622458857696,..,..,..,9,24285.3001242902,..,12.9,6.05980392156861,122.518675005754,99.56,-403.059068451928,25590000000,28.8,0.2,..,..,..,..,1000,98,25.6,20.3452356093826,99.0813529905047,..,..,2508800000,1.74048644724105,3.06423326234269,152.5196365,8.72671266353706,34.4744516273105,..,49.2204429217414,..,..,123.273242854251,..,..
2012,YR2012,Liechtenstein,LIE,100,..,9.7,..,82.3829268292683,..,..,..,..,9,..,89.4077,..,..,..,99.06,..,..,..,..,..,..,..,98.47929,..,..,..,100,..,..,..,..,540.376166318964,..,98.5388502,37.5,..,..,..,..,..,..,62400.0015258789,..
2012,YR2012,Lithuania,LTU,100,..,10.2,35.1,73.8634146341464,78.2266282268662,0,..,..,10,24703.6858202502,67.22998933,4.2,3.08998277055416,107.347883202239,87.13,78.9151079979308,28927922748.3453,21.5,0.1,..,..,..,99.34688,500,93,..,43.9554612937434,72.8931944548374,24.5019879990453,33.791506568891,-255287867.833406,1.57691774492395,0.982443117353335,164.0835629,45.3489485273,-45.8230462499255,..,47.9709641776956,83.120002746582,65.1699981689453,5.16969886935381,4979000,4108000
2012,YR2012,Luxembourg,LUX,100,..,11.3,34.3,81.3926829268293,186.444307394605,0,..,..,12,91622.1774169388,91.94992374,2.4,2.66284165508017,106.164346164346,95.01,96.9960239664435,25523110177.8833,13.8,..,..,..,..,95.7448,..,99,..,22.7068189685012,87.215620431476,0.906015694677883,11.7075467598186,-98935395700.2706,44.9864120669659,7.07967528774806,143.412256,54.082304526749,-3.74742302757893,..,45.1232445374982,79.3499984741211,58.75,4.76027418816234,950000,1580000
2012,YR2012,"Macao SAR, China",MAC,100,7.28010800840959,10.904,..,83.158,91.1057594424957,0,..,..,10,133521.442968076,61.31,..,6.10831172643217,112.267334727427,92.3,..,10416867697.4269,..,..,..,..,..,85.58427,..,..,..,0,..,..,10.7552035094871,-2543347558.56593,8.2863239610377,2.37590255838108,286.0541558,..,..,..,24.8230136477003,91.379997253418,75.3899993896484,14.2883486492301,28082000,1291000
2012,YR2012,Madagascar,MDG,18.5080108642578,34.6901058441415,34.348,42.6,64.28,21.7806861493841,0,..,70.7,5,1530.93450807411,2.3,44,5.71384434191049,115.738202430759,110.37,..,2630047181.82545,39.6,0.1,..,..,..,..,2800,61,1.8,0,..,6.958830908531,23.1655136956991,-778360509.807764,7.03680351589939,0.314616926952194,39.28374931,70.2910819102949,143.897975000072,..,83.9855111243575,79.0299987792969,84.5800018310547,-3.45011774386161,..,..
2012,YR2012,Malawi,MWI,7.4,..,38.436,..,58.629,26.2034014933767,0,..,..,8,1034.02007866319,4.3506,45.9,21.271265001378,130.515558431753,88.91,..,2327104188.14761,39.3,10.3,..,..,..,..,48000,90,5.7,0,..,0.094090283792171,14.1212579526695,4343665.02702991,-0.147399751379149,-0.0753474377922764,30.18244656,59.2384386932541,153.389863416584,..,94.8917146237348,..,..,81.3816538121128,770000,..
2012,YR2012,Malaysia,MYS,99.8,19.3573217549189,17.142,..,74.877,79.2999139255312,1.29778492907684,..,..,6,22985.8253788973,65.8,6.8,1.66357102479204,104.890851524746,107.19,-11.868809790613,172152028141.164,31.4,0.4,..,..,..,98.54356,5400,95,6,30.3343281580095,96.7402331937941,20.4071461700538,14.1885126160882,8001103526.4077,2.82905646583735,5.37358750128109,142.1646873,23.8295541013544,40.5417196509473,..,47.0783566436344,66,65.1600036621094,2.91205149640754,25033000,..
2012,YR2012,Maldives,MDV,99.6304626464844,33.0376843576011,18.603,..,76.664,..,..,..,..,7,13690.5284096906,38.9301,10.5,..,..,101.42,..,1575799539.90625,47.3,..,..,..,..,..,..,98,5.8,0,..,0.0343073532681685,31.3326173937061,-227976866.718899,7.89893947899641,0,141.1114775,26.3333333333333,..,..,38.1040620784603,..,..,..,958000,..
2012,YR2012,Mali,MLI,25.6,12.3200446105755,45.129,..,56.135,27.8563400059191,0,..,..,9,1763.83947833332,2.8,72.6,5.32312847064058,108.43610514765,87.48,..,2889457496.5027,59.4,1.4,..,..,..,67.05216,..,67,1.6,0,..,0.0867953325221218,28.6933189515216,-381915056.592485,3.19777335481863,0.128196830599928,91.4474086,34.1348478515641,151.469659749387,227000,102.151782299727,..,..,-5.28652652329571,134000,..
2012,YR2012,Malta,MLT,100,..,9.8,29.4,80.7463414634146,163.119971699003,0,..,15.8,11,30243.9878024826,68.19987429,6,2.37582057760382,105.409201073572,98.93,99.020755696883,5525458501.95909,18.5,..,..,..,..,99.75805,..,93,..,0,99.0384089728755,45.0780072108763,45.2517277850289,-11577188677.92,35.1248798054847,-87.2266015618513,126.1774879,32.1875,..,..,45.8314092971742,81.9400024414063,66.2799987792969,3.77272388734129,2007000,368000
2012,YR2012,Marshall Islands,MHL,90.6328430175781,..,..,..,..,54.9568885379506,0,..,..,9,3258.50077389339,12.5,31,..,..,110,..,125308697.417308,40.3,..,..,..,..,..,..,78,4.1,0,..,..,..,-21373811.8080675,11.6876747414447,..,..,66.6666666666667,..,..,..,..,..,0.611471723701968,4599.99990463257,..
2012,YR2012,Mauritania,MRT,36.4371452331543,26.4219232953756,36.032,..,63.079,48.2613552096143,..,..,..,9,4262.06484689096,5,59,4.90242727217991,110.867514550585,93.37,..,3128825829.56439,51.4,0.3,..,..,..,72.0454,..,75,1.9,0,..,13.1532956257763,26.60560511199,-1386098850.60853,20.6013054045892,-0.0397728439342386,108.604297,38.4796740079558,123.245315004283,..,78.9474192406831,70.2600021362305,38.5,30.7407838310026,..,..
2012,YR2012,Mauritius,MUS,97.3873519897461,2.91657735936543,11.5,38.5,73.8634146341464,53.7921652730405,0,..,7.9,11,16963.5112414049,35.42,13,3.85216033315978,110.625909752547,102.34,83.1531700827588,5104770500.06472,28.6,1.3,..,..,..,93.79022,1000,99,7.4,0,83.1532446536406,0.000161439325038509,20.8551453674206,-5670164538.80618,5.04785480424622,1.54572729044305,118.5332448,42.8571428571429,..,..,41.2929065646622,69.6699981689453,63.6199989318848,1.37947744258018,984000,237000
2012,YR2012,Mexico,MEX,99.111637,7.80002067710539,19.488,48.7,74.966,32.2655677637235,5.10603848226749E-05,..,45.5,14,17162.9275170326,39.75,15.3,4.11150981070293,107.658982747635,89.82,-13.9815347067849,371150584184,21.4,..,..,..,..,99.56089,..,99,6.7,27.3685066014525,91.0569958148799,14.0567483822639,8.99059056087035,571493707,1.51557971957065,1.56316097602756,85.89038906,52.5414748321716,34.2555064160691,..,53.948481109253,80.870002746582,64.129997253418,5.41656497429854,76749000,87332000
2012,YR2012,"Micronesia, Fed. Sts.",FSM,69.3561096191406,..,23.686,..,66.817,29.8877887062653,0,..,..,..,3388.22435741455,25.974423,30.3,5.01850353045626,110.356167730641,78,..,183211100,35.5,..,..,..,..,..,..,91,..,0,..,..,29.4431675654585,0,0,..,29.86718466,31.4285714285714,..,..,60.5240925917392,..,..,..,38299.9992370605,..
2012,YR2012,Moldova,MDA,100,26.8996641397125,10.984,29.2,70.581,31.1328505077314,0,..,..,9,7363.1623193664,43.37,14.2,4.54633427355307,112.583073435548,74.79,92.2474194809244,4755380000,28.2,0.6,..,..,..,90.52817,1200,91,6.2,37.0811615785555,90.5707079061747,0.310258499287775,13.6217698938593,-224170000,2.87938043225256,0.305425367858668,87.94042801,74.8630553864881,-70.1533265949219,..,35.3967261862485,62.8199996948242,49.7299995422363,2.733941457665,89000,146800.003051758
2012,YR2012,Monaco,MCO,100,..,..,..,..,..,..,..,..,11,..,87,3.1,..,..,..,..,..,15.8,..,..,..,..,..,..,91,..,..,..,..,..,..,..,..,91.0449808,..,..,..,..,..,..,..,292000,..
2012,YR2012,Mongolia,MNG,83.419548034668,31.189765307603,25.776,33.8,68.217,43.5721511955575,0.00763967260441112,..,27.4,12,10227.5266538782,16.4,21.7,14.3303348325837,123.946905052147,122.53,-248.415818868114,6830256838.72759,25.5,0.1,..,..,..,97.47327,100,99,10.2,0,90.171634027601,..,..,-4207818064.83412,34.7559826105722,0.525960827236525,119.4890569,73.4235583434177,..,..,45.7132274766537,73.6699981689453,56.6300010681152,15.4246957053142,624000,..
2012,YR2012,Montenegro,MNE,100,..,12.125,41.2,75.823,43.6724829379562,..,..,25.2,9,13863.9654218726,56.83878255,4.6,4.14524724981109,107.738407324783,91.48,33.3185233017961,2273013418.28364,20.3,0.1,..,..,..,96.26782,100,90,15.3,0,61.2001020386071,13.8295387732251,18.366638915843,-590272081.65959,15.1221327464903,0.681443350894086,158.304749,38.1412639405204,..,..,47.3117896715755,76.629997253418,58.3400001525879,0.640080092170493,1264000,..
2012,YR2012,Morocco,MAR,93.7535629272461,3.19092658116143,21.139,..,74.97,34.9295478964619,0,..,..,9,6702.41832426533,55.41605319,24.9,1.28712240079213,102.205720544155,92.17,90.9405998998956,38876982593.6204,33.4,0.1,..,..,..,93.00842,1100,99,11.8,4.0460282108389,89.1059794002673,5.76450248143034,27.587764790144,-2482391450.72453,2.89209442103955,0.365906619516519,117.3709565,68.1223392336993,114.250713335715,..,52.0656509163582,..,47.310001373291,3.34962473830475,9830000,2323000
2012,YR2012,Mozambique,MOZ,21.4001407623291,22.671279721367,39.816,..,53.931,28.8839772980214,0,..,..,..,1035.52347870083,6,66.4,2.60245456956622,114.059666020389,113.3,-50.8503498202317,7903056608.13997,49.1,12.2,..,..,..,87.93646,150000,85,5.7,5.52291421856639,8.26995625814055,27.8069552382747,23.8208587200593,-5626241535.95304,34.4637026501129,0.0541326430884494,35.41449138,50.9660927287062,828.871023386307,..,95.0014133351069,..,..,66.8932434387617,2206000,..
2012,YR2012,Myanmar,MMR,54.9935989379883,18.0691232393022,18.889,..,64.453,11.4983610766133,0,..,..,5,3727.14206290317,4,45.1,1.46758322674678,106.562737479798,95,-46.2835353583934,7628622808.38421,47.2,0.8,..,..,..,..,15000,84,2.2,29.7651723086307,26.9294381626906,24.3583253644933,18.0937005979654,-1333856137.27031,2.22540065131688,..,7.254130144,19.2130444767664,-39.6404123202626,166000,51.7689836619644,..,..,3.71755779211142,1059000,..
2012,YR2012,Namibia,NAM,46.4630432128906,6.11089888523341,30.499,..,59.387,40.0587100213213,0,..,..,7,9340.99014424308,12.9414,37.9,6.72199777334885,112.064068950758,102.31,72.6456292984034,6455638028.81257,29.3,12.6,..,..,..,96.35213,10000,76,4.3,0,66.0827723638485,0.953398742912545,12.0109644590858,-1030405590.82704,7.98623287971651,0.0854924053516348,97.81527377,47.1389182426605,421.226436086236,..,69.9656937528556,87.7399978637695,57.7200012207031,19.6035939261341,1245000,..
2012,YR2012,Nauru,NRU,99.0213394165039,..,..,34.8,..,71.2765957446808,..,..,..,14,7407.28656213926,..,30.7,-0.124750499001994,100.175175175175,95.63,..,34832631.6312331,37.8,..,..,..,..,80.41316,..,96,3.1,0,..,..,..,8213137.27756556,0,8.47351120402455,67.06114398,20,..,..,..,..,..,..,..,..
2012,YR2012,Nepal,NPL,74.9439544677734,11.8496014413966,21.879,..,68.426,10.0738929802324,0.406934532384295,..,..,..,2176.14930192408,11.1493,33.8,9.45980980357129,119.559749053898,98.38,15.7656618730103,5949484817.89835,44.4,0.2,..,..,..,99.91032,1600,86,1.4,0,15.1915812730642,0.0127445401569673,22.490317127134,-91954196.0964528,0.487781493984052,0,61.53811439,28.7478200209278,62.2827192697192,..,68.0582153147459,..,..,3.38970849777265,803000,862000
2012,YR2012,Netherlands,NLD,100,..,10.5,27.6,81.1048780487805,79.5033738356974,0,..,..,13,47272.1030187972,92.85999236,3.6,2.45554765291609,104.854103924227,96.24,16.8524877315142,455256538629.198,16.1,0.2,..,..,..,..,1000,96,4.1,44.6510535641852,91.2339380558199,14.457532982649,23.0223679975299,-1729062855.17988,28.5669993075886,28.3609061026396,117.4201279,54.6174377224199,-12.7387038566667,..,50.5799295494589,80.0599975585938,71.2900009155273,2.18465945423267,11680000,18628000
2012,YR2012,New Caledonia,NCL,100,..,16.9,..,77.0780487804878,..,..,..,..,..,..,58,..,1.74967234600262,104.221168771238,80.5,..,3087866319.71055,..,..,..,..,..,..,..,..,..,0,..,0.016512784417616,23.0276123270644,-2579590933.64806,..,..,88.62357234,10.0675054704595,..,..,48.9036323287608,..,..,..,390000,121000
